report_id,hash,url,description,source,created,last_update
1230,43200c1aa7ad8fb1e3e98fc5cd661a620929ffac,https://attack.mitre.org/groups/g0058,"[charming kitten](https://attack.mitre.org/groups/g0058) is an iranian cyber espionage group that has been active since approximately 2014. they appear to focus on targeting individuals of interest to iran who work in academic research, human rights, and media, with most victims having been located in iran, the us, israel, and the uk. [charming kitten](https://attack.mitre.org/groups/g0058) usually tries to access private email and facebook accounts, and sometimes establishes a foothold on victim computers as a secondary objective. the group''s ttps overlap extensively with another group, [magic hound](https://attack.mitre.org/groups/g0059), resulting in reporting that may not distinguish between the two groups'' activities. (citation: clearsky charming kitten dec 2017)",mitre,2019-07-12 17:21:30.187864+00,2019-07-12 17:21:30.187864+00
1231,bba8af0fe4254863c86aafeedb7d86f7af7b0e99,http://www.clearskysec.com/wp-content/uploads/2017/12/charming_kitten_2017.pdf,"[charming kitten](https://attack.mitre.org/groups/g0058) is an iranian cyber espionage group that has been active since approximately 2014. they appear to focus on targeting individuals of interest to iran who work in academic research, human rights, and media, with most victims having been located in iran, the us, israel, and the uk. [charming kitten](https://attack.mitre.org/groups/g0058) usually tries to access private email and facebook accounts, and sometimes establishes a foothold on victim computers as a secondary objective. the group''s ttps overlap extensively with another group, [magic hound](https://attack.mitre.org/groups/g0059), resulting in reporting that may not distinguish between the two groups'' activities. (citation: clearsky charming kitten dec 2017)",mitre_external_reference,2019-07-12 17:21:40.920373+00,2019-07-12 17:21:40.920373+00
1232,2422d00090bb55103fd6502dd7d014c04c66cb11,https://attack.mitre.org/groups/g0037,[fin6](https://attack.mitre.org/groups/g0037) is a cyber crime group that has stolen payment card data and sold it for profit on underground marketplaces. this group has aggressively targeted and compromised point of sale (pos) systems in the hospitality and retail sectors.(citation: fireeye fin6 april 2016)(citation: fireeye fin6 apr 2019),mitre,2019-07-12 17:21:55.283776+00,2019-07-12 17:21:55.283776+00
1233,86d217e501fdd470311a9f623ca825f50c1d90b6,https://www2.fireeye.com/rs/848-did-242/images/rpt-fin6.pdf,[fin6](https://attack.mitre.org/groups/g0037) is a cyber crime group that has stolen payment card data and sold it for profit on underground marketplaces. this group has aggressively targeted and compromised point of sale (pos) systems in the hospitality and retail sectors.(citation: fireeye fin6 april 2016)(citation: fireeye fin6 apr 2019),mitre_external_reference,2019-07-12 17:22:06.48631+00,2019-07-12 17:22:06.48631+00
1234,0745a2e28a76cec3f36066f66eb862d38bb3135d,https://attack.mitre.org/groups/g0075,[rancor](https://attack.mitre.org/groups/g0075) is a threat group that has led targeted campaigns against the south east asia region. [rancor](https://attack.mitre.org/groups/g0075) uses politically-motivated lures to entice victims to open malicious documents. (citation: rancor unit42 june 2018),mitre,2019-07-12 17:22:17.337058+00,2019-07-12 17:22:17.337058+00
1235,3825fa1dc6cdb6dc95bc7369b99c3bbad262f096,https://attack.mitre.org/groups/g0039,[suckfly](https://attack.mitre.org/groups/g0039) is a china-based threat group that has been active since at least 2014. (citation: symantec suckfly march 2016),mitre,2019-07-12 17:22:39.802715+00,2019-07-12 17:22:39.802715+00
1236,2474d9755d2d2c3ed68f44a09a9326c585195016,https://attack.mitre.org/groups/g0013,"[apt30](https://attack.mitre.org/groups/g0013) is a threat group suspected to be associated with the chinese government. (citation: fireeye apt30) while [naikon](https://attack.mitre.org/groups/g0019) shares some characteristics with [apt30](https://attack.mitre.org/groups/g0013), the two groups do not appear to be exact matches. (citation: baumgartner golovkin naikon 2015)",mitre,2019-07-12 17:23:00.627817+00,2019-07-12 17:23:00.627817+00
1237,55ea4075414a961a79bf62c7c55008322dc8ee4e,https://www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf,"[apt30](https://attack.mitre.org/groups/g0013) is a threat group suspected to be associated with the chinese government. (citation: fireeye apt30) while [naikon](https://attack.mitre.org/groups/g0019) shares some characteristics with [apt30](https://attack.mitre.org/groups/g0013), the two groups do not appear to be exact matches. (citation: baumgartner golovkin naikon 2015)",mitre_external_reference,2019-07-12 17:23:12.017799+00,2019-07-12 17:23:12.017799+00
1238,4754a1550c538c9874ae25bde5b213c54b7120df,https://attack.mitre.org/groups/g0052,"[copykittens](https://attack.mitre.org/groups/g0052) is an iranian cyber espionage group that has been operating since at least 2013. it has targeted countries including israel, saudi arabia, turkey, the u.s., jordan, and germany. the group is responsible for the campaign known as operation wilted tulip. (citation: clearsky copykittens march 2017) (citation: clearsky wilted tulip july 2017) (citation: copykittens nov 2015)",mitre,2019-07-12 17:23:39.299247+00,2019-07-12 17:23:39.299247+00
1239,71cb0af91eb32f444cd97f40934b0337e03fd379,http://www.clearskysec.com/wp-content/uploads/2017/07/operation_wilted_tulip.pdf,"[copykittens](https://attack.mitre.org/groups/g0052) is an iranian cyber espionage group that has been operating since at least 2013. it has targeted countries including israel, saudi arabia, turkey, the u.s., jordan, and germany. the group is responsible for the campaign known as operation wilted tulip. (citation: clearsky copykittens march 2017) (citation: clearsky wilted tulip july 2017) (citation: copykittens nov 2015)",mitre_external_reference,2019-07-12 17:23:49.074645+00,2019-07-12 17:23:49.074645+00
1240,7f4c806a2015d0629d545ad7736f1cf0d29113be,https://s3-eu-west-1.amazonaws.com/minervaresearchpublic/copykittens/copykittens.pdf,"[copykittens](https://attack.mitre.org/groups/g0052) is an iranian cyber espionage group that has been operating since at least 2013. it has targeted countries including israel, saudi arabia, turkey, the u.s., jordan, and germany. the group is responsible for the campaign known as operation wilted tulip. (citation: clearsky copykittens march 2017) (citation: clearsky wilted tulip july 2017) (citation: copykittens nov 2015)",mitre_external_reference,2019-07-12 17:23:57.609787+00,2019-07-12 17:23:57.609787+00
1277,305c0ccb224bb7a3ad0f44deda33052b5e9c9a45,"","",mitre_galaxy,2019-07-15 10:57:06.298597+00,2019-07-15 10:57:06.298597+00
1241,a0cbf496b3a59ca6ee154ff291a58378c01ea5de,https://attack.mitre.org/groups/g0085,"[fin4](https://attack.mitre.org/groups/g0085) is a financially-motivated threat group that has targeted confidential information related to the public financial market, particularly regarding healthcare and pharmaceutical companies, since at least 2013.(citation: fireeye hacking fin4 dec 2014)(citation: fireeye fin4 stealing insider nov 2014) [fin4](https://attack.mitre.org/groups/g0085) is unique in that they do not infect victims with typical persistent malware, but rather they focus on capturing credentials authorized to access email and other non-public correspondence.(citation: fireeye hacking fin4 dec 2014)(citation: fireeye hacking fin4 video dec 2014)",mitre,2019-07-12 17:24:08.492611+00,2019-07-12 17:24:08.492611+00
1242,c5c916434d8fff45027320bd6f744579f891f21b,https://attack.mitre.org/groups/g0027,"[threat group-3390](https://attack.mitre.org/groups/g0027) is a chinese threat group that has extensively used strategic web compromises to target victims. (citation: dell tg-3390) the group has been active since at least 2010 and has targeted organizations in the aerospace, government, defense, technology, energy, and manufacturing sectors. (citation: secureworks bronze union june 2017) (citation: securelist luckymouse june 2018)",mitre,2019-07-12 17:24:30.024804+00,2019-07-12 17:24:30.024804+00
1243,5b60d0105b4f10b774ad23c0828d196029501eaa,https://attack.mitre.org/groups/g0080,"[cobalt group](https://attack.mitre.org/groups/g0080) is a financially motivated threat group that has primarily targeted financial institutions. the group has conducted intrusions to steal money via targeting atm systems, card processing, payment systems and swift systems. [cobalt group](https://attack.mitre.org/groups/g0080) has mainly targeted banks in eastern europe, central asia, and southeast asia. one of the alleged leaders was arrested in spain in early 2018, but the group still appears to be active. the group has been known to target organizations in order to use their access to then compromise additional victims. (citation: talos cobalt group july 2018) (citation: ptsecurity cobalt group aug 2017) (citation: ptsecurity cobalt dec 2016) (citation: group ib cobalt aug 2017) (citation: proofpoint cobalt june 2017) (citation: riskiq cobalt nov 2017) (citation: riskiq cobalt jan 2018) reporting indicates there may be links between [cobalt group](https://attack.mitre.org/groups/g0080) and both the malware [carbanak](https://attack.mitre.org/software/s0030) and the group [carbanak](https://attack.mitre.org/groups/g0008). (citation: europol cobalt mar 2018)",mitre,2019-07-12 17:24:54.7239+00,2019-07-12 17:24:54.7239+00
1244,d5cedb7aabd92a47faef5f340de5265e2235aae7,https://blog.talosintelligence.com/2018/07/multiple-cobalt-personality-disorder.html,"[cobalt group](https://attack.mitre.org/groups/g0080) is a financially motivated threat group that has primarily targeted financial institutions. the group has conducted intrusions to steal money via targeting atm systems, card processing, payment systems and swift systems. [cobalt group](https://attack.mitre.org/groups/g0080) has mainly targeted banks in eastern europe, central asia, and southeast asia. one of the alleged leaders was arrested in spain in early 2018, but the group still appears to be active. the group has been known to target organizations in order to use their access to then compromise additional victims. (citation: talos cobalt group july 2018) (citation: ptsecurity cobalt group aug 2017) (citation: ptsecurity cobalt dec 2016) (citation: group ib cobalt aug 2017) (citation: proofpoint cobalt june 2017) (citation: riskiq cobalt nov 2017) (citation: riskiq cobalt jan 2018) reporting indicates there may be links between [cobalt group](https://attack.mitre.org/groups/g0080) and both the malware [carbanak](https://attack.mitre.org/software/s0030) and the group [carbanak](https://attack.mitre.org/groups/g0008). (citation: europol cobalt mar 2018)",mitre_external_reference,2019-07-12 17:25:05.218471+00,2019-07-12 17:25:05.218471+00
1245,bc0f27dddaa449417b9a419c1950d0de36e550bc,https://www.ptsecurity.com/upload/corporate/ww-en/analytics/cobalt-2017-eng.pdf,"[cobalt group](https://attack.mitre.org/groups/g0080) is a financially motivated threat group that has primarily targeted financial institutions. the group has conducted intrusions to steal money via targeting atm systems, card processing, payment systems and swift systems. [cobalt group](https://attack.mitre.org/groups/g0080) has mainly targeted banks in eastern europe, central asia, and southeast asia. one of the alleged leaders was arrested in spain in early 2018, but the group still appears to be active. the group has been known to target organizations in order to use their access to then compromise additional victims. (citation: talos cobalt group july 2018) (citation: ptsecurity cobalt group aug 2017) (citation: ptsecurity cobalt dec 2016) (citation: group ib cobalt aug 2017) (citation: proofpoint cobalt june 2017) (citation: riskiq cobalt nov 2017) (citation: riskiq cobalt jan 2018) reporting indicates there may be links between [cobalt group](https://attack.mitre.org/groups/g0080) and both the malware [carbanak](https://attack.mitre.org/software/s0030) and the group [carbanak](https://attack.mitre.org/groups/g0008). (citation: europol cobalt mar 2018)",mitre_external_reference,2019-07-12 17:25:07.493098+00,2019-07-12 17:25:07.493098+00
1246,907f2b0f2160ac23b918e64c57f039d68556ab0c,https://www.ptsecurity.com/upload/corporate/ww-en/analytics/cobalt-snatch-eng.pdf,"[cobalt group](https://attack.mitre.org/groups/g0080) is a financially motivated threat group that has primarily targeted financial institutions. the group has conducted intrusions to steal money via targeting atm systems, card processing, payment systems and swift systems. [cobalt group](https://attack.mitre.org/groups/g0080) has mainly targeted banks in eastern europe, central asia, and southeast asia. one of the alleged leaders was arrested in spain in early 2018, but the group still appears to be active. the group has been known to target organizations in order to use their access to then compromise additional victims. (citation: talos cobalt group july 2018) (citation: ptsecurity cobalt group aug 2017) (citation: ptsecurity cobalt dec 2016) (citation: group ib cobalt aug 2017) (citation: proofpoint cobalt june 2017) (citation: riskiq cobalt nov 2017) (citation: riskiq cobalt jan 2018) reporting indicates there may be links between [cobalt group](https://attack.mitre.org/groups/g0080) and both the malware [carbanak](https://attack.mitre.org/software/s0030) and the group [carbanak](https://attack.mitre.org/groups/g0008). (citation: europol cobalt mar 2018)",mitre_external_reference,2019-07-12 17:25:27.846079+00,2019-07-12 17:25:27.846079+00
1247,d6538c230b7d501319782a411d5c91e6071b3a97,https://attack.mitre.org/groups/g0023,[apt16](https://attack.mitre.org/groups/g0023) is a china-based threat group that has launched spearphishing campaigns targeting japanese and taiwanese organizations. (citation: fireeye eps awakens part 2),mitre,2019-07-12 17:25:43.950042+00,2019-07-12 17:25:43.950042+00
1248,fc8a8f75976b7c0ff52a596049d4d84dd2a4117e,https://attack.mitre.org/groups/g0069,"[muddywater](https://attack.mitre.org/groups/g0069) is an iranian threat group that has primarily targeted middle eastern nations, and has also targeted european and north american nations. the group''s victims are mainly in the telecommunications, government (it services), and oil sectors. activity from this group was previously linked to [fin7](https://attack.mitre.org/groups/g0046), but the group is believed to be a distinct group possibly motivated by espionage.(citation: unit 42 muddywater nov 2017)(citation: symantec muddywater dec 2018)(citation: clearsky muddywater nov 2018)",mitre,2019-07-12 17:26:03.714049+00,2019-07-12 17:26:03.714049+00
1434,121511f3cb6e4de284df5b5fb8790129782bfa58,http://www.volexity.com/blog/,"",groups_and_operations_sheet,2019-07-15 11:15:25.482593+00,2019-07-15 11:15:25.482593+00
1249,540d7980a86c5f4f0bfeaa8a5aac5640204fb2b2,https://www.clearskysec.com/wp-content/uploads/2018/11/muddywater-operations-in-lebanon-and-oman.pdf,"[muddywater](https://attack.mitre.org/groups/g0069) is an iranian threat group that has primarily targeted middle eastern nations, and has also targeted european and north american nations. the group''s victims are mainly in the telecommunications, government (it services), and oil sectors. activity from this group was previously linked to [fin7](https://attack.mitre.org/groups/g0046), but the group is believed to be a distinct group possibly motivated by espionage.(citation: unit 42 muddywater nov 2017)(citation: symantec muddywater dec 2018)(citation: clearsky muddywater nov 2018)",mitre_external_reference,2019-07-12 17:26:17.620338+00,2019-07-12 17:26:17.620338+00
1250,8365faffc9ed5a0bad242248d56cf7e39beb0e6d,https://attack.mitre.org/groups/g0012,[darkhotel](https://attack.mitre.org/groups/g0012) is a threat group that has been active since at least 2004. the group has conducted activity on hotel and business center wi‑fi and physical connections as well as peer-to-peer and file sharing networks. the actors have also conducted spearphishing. (citation: kaspersky darkhotel),mitre,2019-07-12 17:26:29.265258+00,2019-07-12 17:26:29.265258+00
1251,fab8b6fddc50a533d5b537b27156cb265fea7f02,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/08070903/darkhotel_kl_07.11.pdf,[darkhotel](https://attack.mitre.org/groups/g0012) is a threat group that has been active since at least 2004. the group has conducted activity on hotel and business center wi‑fi and physical connections as well as peer-to-peer and file sharing networks. the actors have also conducted spearphishing. (citation: kaspersky darkhotel),mitre_external_reference,2019-07-12 17:26:39.504252+00,2019-07-12 17:26:39.504252+00
1252,fcb6ec4776f7c7cd3a14ea64fbda41fe8824d54c,https://attack.mitre.org/groups/g0087,[apt39](https://attack.mitre.org/groups/g0087) is an iranian cyber espionage group that has been active since at least 2014. they have targeted the telecommunication and travel industries to collect personal information that aligns with iran's national priorities. (citation: fireeye apt39 jan 2019)(citation: symantec chafer dec 2015),mitre,2019-07-12 17:26:49.978267+00,2019-07-12 17:26:49.978267+00
1253,c4d0113d0e2e3e62a0d82579c72ddd5247429fee,https://attack.mitre.org/groups/g0035,"[dragonfly](https://attack.mitre.org/groups/g0035) is a cyber espionage group that has been active since at least 2011. they initially targeted defense and aviation companies but shifted to focus on the energy sector in early 2013. they have also targeted companies related to industrial control systems. (citation: symantec dragonfly)

a similar group emerged in 2015 and was identified by symantec as [dragonfly 2.0](https://attack.mitre.org/groups/g0074). there is debate over the extent of the overlap between [dragonfly](https://attack.mitre.org/groups/g0035) and [dragonfly 2.0](https://attack.mitre.org/groups/g0074), but there is sufficient evidence to lead to these being tracked as two separate groups. (citation: symantec dragonfly sept 2017) (citation: fortune dragonfly 2.0 sept 2017)",mitre,2019-07-12 17:27:11.205875+00,2019-07-12 17:27:11.205875+00
1254,1856b8232153c3cc879662288b34b4a660586a9a,http://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/dragonfly_threat_against_western_energy_suppliers.pdf,"[dragonfly](https://attack.mitre.org/groups/g0035) is a cyber espionage group that has been active since at least 2011. they initially targeted defense and aviation companies but shifted to focus on the energy sector in early 2013. they have also targeted companies related to industrial control systems. (citation: symantec dragonfly)

a similar group emerged in 2015 and was identified by symantec as [dragonfly 2.0](https://attack.mitre.org/groups/g0074). there is debate over the extent of the overlap between [dragonfly](https://attack.mitre.org/groups/g0035) and [dragonfly 2.0](https://attack.mitre.org/groups/g0074), but there is sufficient evidence to lead to these being tracked as two separate groups. (citation: symantec dragonfly sept 2017) (citation: fortune dragonfly 2.0 sept 2017)",mitre_external_reference,2019-07-12 17:27:25.663971+00,2019-07-12 17:27:25.663971+00
1255,a001a9cc120396c5532a9c105be899a9abf3e890,https://attack.mitre.org/groups/g0083,"[silverterrier](https://attack.mitre.org/groups/g0083) is a nigerian threat group that has been seen active since 2014. [silverterrier](https://attack.mitre.org/groups/g0083) mainly targets organizations in high technology, higher education, and manufacturing.(citation: unit42 silverterrier 2018)(citation: unit42 silverterrier 2016)",mitre,2019-07-12 17:27:37.533609+00,2019-07-12 17:27:37.533609+00
1256,939b0144c6c6ba359af7aaf7b4bee8fa83e519f1,https://www.paloaltonetworks.com/content/dam/pan/en_us/assets/pdf/reports/unit_42/silverterrier-next-evolution-in-nigerian-cybercrime.pdf,"[silverterrier](https://attack.mitre.org/groups/g0083) is a nigerian threat group that has been seen active since 2014. [silverterrier](https://attack.mitre.org/groups/g0083) mainly targets organizations in high technology, higher education, and manufacturing.(citation: unit42 silverterrier 2018)(citation: unit42 silverterrier 2016)",mitre_external_reference,2019-07-12 17:28:10.360736+00,2019-07-12 17:28:10.360736+00
1257,c3bc582ff6b64ea576b1d2cff63c03cbb7ef5fec,https://attack.mitre.org/groups/g0028,[threat group-1314](https://attack.mitre.org/groups/g0028) is an unattributed threat group that has used compromised credentials to log into a victim's remote access infrastructure. (citation: dell tg-1314),mitre,2019-07-12 17:28:20.586906+00,2019-07-12 17:28:20.586906+00
1258,3748023689ba5a6437173061c647ed6ee09cd56a,https://attack.mitre.org/groups/g0066,"[elderwood](https://attack.mitre.org/groups/g0066) is a suspected chinese cyber espionage group that was reportedly responsible for the 2009 google intrusion known as operation aurora. (citation: security affairs elderwood sept 2012) the group has targeted defense organizations, supply chain manufacturers, human rights and nongovernmental organizations (ngos), and it service providers. (citation: symantec elderwood sept 2012) (citation: csm elderwood sept 2012)",mitre,2019-07-12 17:28:41.211773+00,2019-07-12 17:28:41.211773+00
1259,ce7a662c0f822536e6beff4856f701d28137c8e1,http://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/the-elderwood-project.pdf,"[elderwood](https://attack.mitre.org/groups/g0066) is a suspected chinese cyber espionage group that was reportedly responsible for the 2009 google intrusion known as operation aurora. (citation: security affairs elderwood sept 2012) the group has targeted defense organizations, supply chain manufacturers, human rights and nongovernmental organizations (ngos), and it service providers. (citation: symantec elderwood sept 2012) (citation: csm elderwood sept 2012)",mitre_external_reference,2019-07-12 17:28:59.452199+00,2019-07-12 17:28:59.452199+00
1260,a87ea4f1d2929fa2fddf17f81f1f6dec5411677c,https://attack.mitre.org/groups/g0007,"[apt28](https://attack.mitre.org/groups/g0007) is a threat group that has been attributed to russia''s main intelligence directorate of the russian general staff by a july 2018 u.s. department of justice indictment. this group reportedly compromised the hillary clinton campaign, the democratic national committee, and the democratic congressional campaign committee in 2016 in an attempt to interfere with the u.s. presidential election. [apt28](https://attack.mitre.org/groups/g0007) has been active since at least january 2007.(citation: doj gru indictment jul 2018) (citation: ars technica gru indictment jul 2018) (citation: crowdstrike dnc june 2016) (citation: fireeye apt28) (citation: secureworks tg-4127) (citation: fireeye apt28 january 2017) (citation: grizzly steppe jar) (citation: sofacy dealerschoice) (citation: palo alto sofacy 06-2018) (citation: symantec apt28 oct 2018)",mitre,2019-07-12 17:29:12.541054+00,2019-07-12 17:29:12.541054+00
1261,93012ac683d58b3909c10f472d545940fd9c6bc6,https://www.fireeye.com/content/dam/fireeye-www/global/en/current-threats/pdfs/rpt-apt28.pdf,"[apt28](https://attack.mitre.org/groups/g0007) is a threat group that has been attributed to russia''s main intelligence directorate of the russian general staff by a july 2018 u.s. department of justice indictment. this group reportedly compromised the hillary clinton campaign, the democratic national committee, and the democratic congressional campaign committee in 2016 in an attempt to interfere with the u.s. presidential election. [apt28](https://attack.mitre.org/groups/g0007) has been active since at least january 2007.(citation: doj gru indictment jul 2018) (citation: ars technica gru indictment jul 2018) (citation: crowdstrike dnc june 2016) (citation: fireeye apt28) (citation: secureworks tg-4127) (citation: fireeye apt28 january 2017) (citation: grizzly steppe jar) (citation: sofacy dealerschoice) (citation: palo alto sofacy 06-2018) (citation: symantec apt28 oct 2018)",mitre_external_reference,2019-07-12 17:29:28.949313+00,2019-07-12 17:29:28.949313+00
1262,f5eb271671c7a2def034329d77843ac296266b0c,https://www2.fireeye.com/rs/848-did-242/images/apt28-center-of-storm-2017.pdf,"[apt28](https://attack.mitre.org/groups/g0007) is a threat group that has been attributed to russia''s main intelligence directorate of the russian general staff by a july 2018 u.s. department of justice indictment. this group reportedly compromised the hillary clinton campaign, the democratic national committee, and the democratic congressional campaign committee in 2016 in an attempt to interfere with the u.s. presidential election. [apt28](https://attack.mitre.org/groups/g0007) has been active since at least january 2007.(citation: doj gru indictment jul 2018) (citation: ars technica gru indictment jul 2018) (citation: crowdstrike dnc june 2016) (citation: fireeye apt28) (citation: secureworks tg-4127) (citation: fireeye apt28 january 2017) (citation: grizzly steppe jar) (citation: sofacy dealerschoice) (citation: palo alto sofacy 06-2018) (citation: symantec apt28 oct 2018)",mitre_external_reference,2019-07-12 17:29:50.102975+00,2019-07-12 17:29:50.102975+00
1264,2cd04b3b878180782e8467c2cbe69d301a0d98ec,http://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part3.pdf,"[apt28](https://attack.mitre.org/groups/g0007) is a threat group that has been attributed to russia''s main intelligence directorate of the russian general staff by a july 2018 u.s. department of justice indictment. this group reportedly compromised the hillary clinton campaign, the democratic national committee, and the democratic congressional campaign committee in 2016 in an attempt to interfere with the u.s. presidential election. [apt28](https://attack.mitre.org/groups/g0007) has been active since at least january 2007.(citation: doj gru indictment jul 2018) (citation: ars technica gru indictment jul 2018) (citation: crowdstrike dnc june 2016) (citation: fireeye apt28) (citation: secureworks tg-4127) (citation: fireeye apt28 january 2017) (citation: grizzly steppe jar) (citation: sofacy dealerschoice) (citation: palo alto sofacy 06-2018) (citation: symantec apt28 oct 2018)",mitre_external_reference,2019-07-12 17:30:00.96551+00,2019-07-12 17:30:00.96551+00
1265,302de9252d8173383dbf8ed5e2c8abf3ad92358d,https://attack.mitre.org/groups/g0029,"[scarlet mimic](https://attack.mitre.org/groups/g0029) is a threat group that has targeted minority rights activists. this group has not been directly linked to a government source, but the group''s motivations appear to overlap with those of the chinese government. while there is some overlap between ip addresses used by [scarlet mimic](https://attack.mitre.org/groups/g0029) and [putter panda](https://attack.mitre.org/groups/g0024), it has not been concluded that the groups are the same. (citation: scarlet mimic jan 2016)",mitre,2019-07-12 17:30:22.15307+00,2019-07-12 17:30:22.15307+00
1266,92253796ccbfdaa052d3f4c0b590b094c5982eb1,https://attack.mitre.org/groups/g0047,[gamaredon group](https://attack.mitre.org/groups/g0047) is a threat group that has been active since at least 2013 and has targeted individuals likely involved in the ukrainian government. (citation: palo alto gamaredon feb 2017),mitre,2019-07-12 17:30:44.493936+00,2019-07-12 17:30:44.493936+00
1267,1f9ddf89d726b940811cd383b72e127908cbf9c4,https://attack.mitre.org/groups/g0059,"[magic hound](https://attack.mitre.org/groups/g0059) is an iranian-sponsored threat group operating primarily in the middle east that dates back as early as 2014. the group behind the campaign has primarily targeted organizations in the energy, government, and technology sectors that are either based or have business interests in saudi arabia. (citation: unit 42 magic hound feb 2017) (citation: fireeye apt35 2018)",mitre,2019-07-12 17:31:06.284876+00,2019-07-12 17:31:06.284876+00
1268,4f6055c44e39ff39898e5d4f3f05bf6fad74af85,https://www.fireeye.com/content/dam/collateral/en/mtrends-2018.pdf,"[magic hound](https://attack.mitre.org/groups/g0059) is an iranian-sponsored threat group operating primarily in the middle east that dates back as early as 2014. the group behind the campaign has primarily targeted organizations in the energy, government, and technology sectors that are either based or have business interests in saudi arabia. (citation: unit 42 magic hound feb 2017) (citation: fireeye apt35 2018)",mitre_external_reference,2019-07-12 17:31:23.455466+00,2019-07-12 17:31:23.455466+00
1270,9c6cfa80d5ae3e879f4f5086183ce8974f9633b1,https://attack.mitre.org/groups/g0004,"[ke3chang](https://attack.mitre.org/groups/g0004) is a threat group attributed to actors operating out of china.
[ke3chang](https://attack.mitre.org/groups/g0004) has targeted several industries, including oil, government, military, and more. (citation: villeneuve et al 2014) (citation: ncc group apt15 alive and strong) (citation: apt15 intezer june 2018)",mitre,2019-07-12 17:31:42.25361+00,2019-07-12 17:31:42.25361+00
1271,855b0887ba37d1cbd8e624e467dfe3189ce21e8e,https://www.fireeye.com/content/dam/fireeye-www/global/en/current-threats/pdfs/wp-operation-ke3chang.pdf,"[ke3chang](https://attack.mitre.org/groups/g0004) is a threat group attributed to actors operating out of china.
[ke3chang](https://attack.mitre.org/groups/g0004) has targeted several industries, including oil, government, military, and more. (citation: villeneuve et al 2014) (citation: ncc group apt15 alive and strong) (citation: apt15 intezer june 2018)",mitre_external_reference,2019-07-12 17:31:55.506887+00,2019-07-12 17:31:55.506887+00
1272,70191055a79b391c547d906900b692ca1abff9e4,https://attack.mitre.org/groups/g0060,"[bronze butler](https://attack.mitre.org/groups/g0060) is a cyber espionage group with likely chinese origins that has been active since at least 2008. the group primarily targets japanese organizations, particularly those in government, biotechnology, electronics manufacturing, and industrial chemistry. (citation: trend micro daserf nov 2017) (citation: secureworks bronze butler oct 2017)",mitre,2019-07-12 17:32:07.072914+00,2019-07-12 17:32:07.072914+00
1273,75ebee369b9f1ad822bcf6f3ee7cdb9dc83577b7,https://attack.mitre.org/groups/g0065,"[leviathan](https://attack.mitre.org/groups/g0065) is a cyber espionage group that has been active since at least 2013. the group generally targets defense and government organizations, but has also targeted a range of industries including engineering firms, shipping and transportation, manufacturing, defense, government offices, and research universities in the united states, western europe, and along the south china sea. (citation: proofpoint leviathan oct 2017) (citation: fireeye periscope march 2018)",mitre,2019-07-12 17:32:30.308618+00,2019-07-12 17:32:30.308618+00
1275,9e930361dc9803156f1bb46b1191079f751b52d3,https://attack.mitre.org/groups/g0036,[gcman](https://attack.mitre.org/groups/g0036) is a threat group that focuses on targeting banks for the purpose of transferring money to e-currency services. (citation: securelist gcman),mitre,2019-07-12 17:33:15.735485+00,2019-07-12 17:33:15.735485+00
1285,93b3ec0cec9636d7815424be3030ae54c2eb79b5,http://www.trendmicro.com/cloud-content/us/pdfs/security-intelligence/white-papers/wp-operation-tropic-trooper.pdf,"trendmicro described tropic trooper in a 2015 report as: ''taiwan and the philippines have become the targets of an ongoing campaign called operation tropictrooper. active since 2012, the attackers behind the campaign haveset their sights on the taiwanese government as well as a number of companies in the heavy industry. the same campaign has also targeted key philippine military agencies.''",misp_galaxy_external_reference,2019-07-15 11:01:11.87565+00,2019-07-15 11:01:11.87565+00
1290,59a584bfc25587f46f97555117ddbf14b183dcce,https://www.accenture.com/t00010101t000000z__w__/gb-en/_acnmedia/pdf-46/accenture-security-elise-threat-analysis.pdf,lotus blossom is a threat group that has targeted government and military organizations in southeast asia.,misp_galaxy_external_reference,2019-07-15 11:01:47.466475+00,2019-07-15 11:01:47.466475+00
1295,c32cbae120bf0f6504d74977d1b0413818dacc5e,https://cryptome.org/2012/11/parastoo-hacks-iaea.htm,"charming kitten (aka parastoo, aka newscaster) is an group with a suspected nexus to iran that targets organizations involved in government, defense technology, military, and diplomacy sectors.",misp_galaxy_external_reference,2019-07-15 11:02:15.211486+00,2019-07-15 11:02:15.211486+00
1296,a3882311c6d695923d6e11d6902d754891ec5d14,https://securelist.com/files/2017/03/report_shamoon_stonedrill_final.pdf,"charming kitten (aka parastoo, aka newscaster) is an group with a suspected nexus to iran that targets organizations involved in government, defense technology, military, and diplomacy sectors.",misp_galaxy_external_reference,2019-07-15 11:02:18.07333+00,2019-07-15 11:02:18.07333+00
1297,eb6899928e51b0b7d22155bc7ed128c877845d63,https://www.verfassungsschutz.de/download/broschuere-2016-10-bfv-cyber-brief-2016-04.pdf,"charming kitten (aka parastoo, aka newscaster) is an group with a suspected nexus to iran that targets organizations involved in government, defense technology, military, and diplomacy sectors.",misp_galaxy_external_reference,2019-07-15 11:02:23.365986+00,2019-07-15 11:02:23.365986+00
