report_id,hash,url,description,source,created,last_update
4908,d2476b199c9536f532fc1118225cb30929877969,https://attack.mitre.org/groups/g0061,"[fin8](https://attack.mitre.org/groups/g0061) is a financially motivated threat group known to launch tailored spearphishing campaigns targeting the retail, restaurant, and hospitality industries. (citation: fireeye obfuscation june 2017) (citation: fireeye fin8 may 2016)",mitre,2019-03-20 15:33:25.588472+01,2019-03-20 15:33:25.588472+01
4909,8497406c11e97e40351784d51b44bcbbdd73fba8,https://www.fireeye.com/blog/threat-research/2017/06/obfuscation-in-the-wild.html,"[fin8](https://attack.mitre.org/groups/g0061) is a financially motivated threat group known to launch tailored spearphishing campaigns targeting the retail, restaurant, and hospitality industries. (citation: fireeye obfuscation june 2017) (citation: fireeye fin8 may 2016)",mitre_external_reference,2019-03-20 15:33:34.093535+01,2019-03-20 15:33:34.093535+01
4916,33ba6e3b915f596c04a0e521a89c128f763634db,https://researchcenter.paloaltonetworks.com/2018/07/unit42-new-threat-actor-group-darkhydrus-targets-middle-east-government/,[darkhydrus](https://attack.mitre.org/groups/g0079) is a threat group that has targeted government agencies and educational institutions in the middle east since at least 2016. the group heavily leverages open-source tools and custom payloads for carrying out attacks. (citation: unit 42 darkhydrus july 2018) (citation: unit 42 playbook dec 2017),mitre_external_reference,2019-03-20 15:34:06.969484+01,2019-03-20 15:34:06.969484+01
4918,ee5325c58f03b45f4ccf943e936a35c10ad7eb58,https://attack.mitre.org/groups/g0035,"[dragonfly](https://attack.mitre.org/groups/g0035) is a cyber espionage group that has been active since at least 2011. they initially targeted defense and aviation companies but shifted to focus on the energy sector in early 2013. they have also targeted companies related to industrial control systems. (citation: symantec dragonfly)

a similar group emerged in 2015 and was identified by symantec as [dragonfly 2.0](https://attack.mitre.org/groups/g0074). there is debate over the extent of the overlap between [dragonfly](https://attack.mitre.org/groups/g0035) and [dragonfly 2.0](https://attack.mitre.org/groups/g0074), but there is sufficient evidence to lead to these being tracked as two separate groups. (citation: symantec dragonfly sept 2017) (citation: fortune dragonfly 2.0 sept 2017)",mitre,2019-03-20 15:34:07.565251+01,2019-03-20 15:34:07.565251+01
4919,1856b8232153c3cc879662288b34b4a660586a9a,http://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/dragonfly_threat_against_western_energy_suppliers.pdf,"[dragonfly](https://attack.mitre.org/groups/g0035) is a cyber espionage group that has been active since at least 2011. they initially targeted defense and aviation companies but shifted to focus on the energy sector in early 2013. they have also targeted companies related to industrial control systems. (citation: symantec dragonfly)

a similar group emerged in 2015 and was identified by symantec as [dragonfly 2.0](https://attack.mitre.org/groups/g0074). there is debate over the extent of the overlap between [dragonfly](https://attack.mitre.org/groups/g0035) and [dragonfly 2.0](https://attack.mitre.org/groups/g0074), but there is sufficient evidence to lead to these being tracked as two separate groups. (citation: symantec dragonfly sept 2017) (citation: fortune dragonfly 2.0 sept 2017)",mitre_external_reference,2019-03-20 15:34:19.902405+01,2019-03-20 15:34:19.902405+01
5315,8775116da6214f612d837c6e3f33bdf6d44a6ef7,http://blog.trendmicro.com/trendlabs-security-intelligence/untangling-the-patchwork-cyberespionage-group/,"",groups_and_operations_sheet,2019-03-20 15:52:05.223433+01,2019-03-20 15:52:05.223433+01
5316,5e8d4f52fbbb8b12c312c5a756e9b9f68c2d9d77,http://www.sohu.com/a/211497788_764248,"",groups_and_operations_sheet,2019-03-20 15:52:05.346918+01,2019-03-20 15:52:05.346918+01
4922,64743fdffedfcaea25ccb5153e05c5cb989a6adc,https://attack.mitre.org/groups/g0066,"[elderwood](https://attack.mitre.org/groups/g0066) is a suspected chinese cyber espionage group that was reportedly responsible for the 2009 google intrusion known as operation aurora. (citation: security affairs elderwood sept 2012) the group has targeted defense organizations, supply chain manufacturers, human rights and nongovernmental organizations (ngos), and it service providers. (citation: symantec elderwood sept 2012) (citation: csm elderwood sept 2012)",mitre,2019-03-20 15:34:20.703613+01,2019-03-20 15:34:20.703613+01
4923,ce7a662c0f822536e6beff4856f701d28137c8e1,http://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/the-elderwood-project.pdf,"[elderwood](https://attack.mitre.org/groups/g0066) is a suspected chinese cyber espionage group that was reportedly responsible for the 2009 google intrusion known as operation aurora. (citation: security affairs elderwood sept 2012) the group has targeted defense organizations, supply chain manufacturers, human rights and nongovernmental organizations (ngos), and it service providers. (citation: symantec elderwood sept 2012) (citation: csm elderwood sept 2012)",mitre_external_reference,2019-03-20 15:34:35.024376+01,2019-03-20 15:34:35.024376+01
4924,97315f03241a8e4f0c02d0a32be1610c6246aadd,https://www.csmonitor.com/usa/2012/0914/stealing-us-business-secrets-experts-id-two-huge-cyber-gangs-in-china,"[elderwood](https://attack.mitre.org/groups/g0066) is a suspected chinese cyber espionage group that was reportedly responsible for the 2009 google intrusion known as operation aurora. (citation: security affairs elderwood sept 2012) the group has targeted defense organizations, supply chain manufacturers, human rights and nongovernmental organizations (ngos), and it service providers. (citation: symantec elderwood sept 2012) (citation: csm elderwood sept 2012)",mitre_external_reference,2019-03-20 15:34:35.243258+01,2019-03-20 15:34:35.243258+01
4925,9b5cbc0a15f2225105df31465361c2ac136ce439,http://securityaffairs.co/wordpress/8528/hacking/elderwood-project-who-is-behind-op-aurora-and-ongoing-attacks.html,"[elderwood](https://attack.mitre.org/groups/g0066) is a suspected chinese cyber espionage group that was reportedly responsible for the 2009 google intrusion known as operation aurora. (citation: security affairs elderwood sept 2012) the group has targeted defense organizations, supply chain manufacturers, human rights and nongovernmental organizations (ngos), and it service providers. (citation: symantec elderwood sept 2012) (citation: csm elderwood sept 2012)",mitre_external_reference,2019-03-20 15:34:38.955351+01,2019-03-20 15:34:38.955351+01
5040,b67d3016101b0e1dac5fda51466e4d87e4f51766,http://www.fireeye.com/blog/technical/cyber-exploits/2013/11/operation-ephemeral-hydra-ie-zero-day-linked-to-deputydog-uses-diskless-method.html,"",groups_and_operations_sheet,2019-03-20 15:40:21.178335+01,2019-03-20 15:40:21.178335+01
5317,7de35bde93377d05064c06a1b6831676349acc4b,https://ti.360.net/blog/articles/analysis-of-apt-c-09-target-china/,"",groups_and_operations_sheet,2019-03-20 15:52:08.689218+01,2019-03-20 15:52:08.689218+01
5318,8428f273e0fdbf8a91c670e8303b929ed8d7f182,https://mp.weixin.qq.com/s/afgrei-vijxheedtslvqsg,"",groups_and_operations_sheet,2019-03-20 15:52:21.583671+01,2019-03-20 15:52:21.583671+01
5319,e909c5b8968203b501e24f0f6c4ac4e71bb1adcc,https://blog.trendmicro.com/trendlabs-security-intelligence/deciphering-confucius-cyberespionage-operations/,"",groups_and_operations_sheet,2019-03-20 15:52:23.435369+01,2019-03-20 15:52:23.435369+01
5323,3382381348ff2783fea660ca51b446c7f87101a7,https://www.cybereason.com/labs-operation-cobalt-kitty-a-large-scale-apt-in-asia-carried-out-by-the-oceanlotus-group/,"",groups_and_operations_sheet,2019-03-20 15:52:26.170993+01,2019-03-20 15:52:26.170993+01
5324,0030a1a4c0737b11f243e5616316cb99b66fcb32,https://www.scmagazineuk.com/ocean-lotus-groupapt-32-identified-as-vietnamese-apt-group/article/663565/,"",groups_and_operations_sheet,2019-03-20 15:52:27.600598+01,2019-03-20 15:52:27.600598+01
5325,184c56fb30d88baa378d1fe307b6f06fa8fb3bbd,https://www.brighttalk.com/webcast/10703/261205,"",groups_and_operations_sheet,2019-03-20 15:52:27.701691+01,2019-03-20 15:52:27.701691+01
4926,2c1210982e329a8fd433b4d4cab37bc55d794bb1,https://attack.mitre.org/groups/g0016,[apt29](https://attack.mitre.org/groups/g0016) is threat group that has been attributed to the russian government and has operated since at least 2008. (citation: f-secure the dukes) (citation: grizzly steppe jar) this group reportedly compromised the democratic national committee starting in the summer of 2015. (citation: crowdstrike dnc june 2016),mitre,2019-03-20 15:34:40.596239+01,2019-03-20 15:34:40.596239+01
4927,c02195e501548fc9b8e2e13673a7e12e1af9e207,https://www.f-secure.com/documents/996508/1030745/dukes_whitepaper.pdf,[apt29](https://attack.mitre.org/groups/g0016) is threat group that has been attributed to the russian government and has operated since at least 2008. (citation: f-secure the dukes) (citation: grizzly steppe jar) this group reportedly compromised the democratic national committee starting in the summer of 2015. (citation: crowdstrike dnc june 2016),mitre_external_reference,2019-03-20 15:34:49.160843+01,2019-03-20 15:34:49.160843+01
4928,79d4116353c92f0fd8003e16cf140702292f3445,https://www.crowdstrike.com/blog/bears-midst-intrusion-democratic-national-committee/,[apt29](https://attack.mitre.org/groups/g0016) is threat group that has been attributed to the russian government and has operated since at least 2008. (citation: f-secure the dukes) (citation: grizzly steppe jar) this group reportedly compromised the democratic national committee starting in the summer of 2015. (citation: crowdstrike dnc june 2016),mitre_external_reference,2019-03-20 15:34:50.623525+01,2019-03-20 15:34:50.623525+01
4929,be64695a03b5efd7467fb2fcb7d2410997f4a443,https://www.us-cert.gov/sites/default/files/publications/jar_16-20296a_grizzly%20steppe-2016-1229.pdf,[apt29](https://attack.mitre.org/groups/g0016) is threat group that has been attributed to the russian government and has operated since at least 2008. (citation: f-secure the dukes) (citation: grizzly steppe jar) this group reportedly compromised the democratic national committee starting in the summer of 2015. (citation: crowdstrike dnc june 2016),mitre_external_reference,2019-03-20 15:34:51.65614+01,2019-03-20 15:34:51.65614+01
4930,bd79df78c43958867fdfdf7cd76ecb213ca6f66b,https://attack.mitre.org/groups/g0001,"[axiom](https://attack.mitre.org/groups/g0001) is a cyber espionage group suspected to be associated with the chinese government. it is responsible for the operation smn campaign. (citation: novetta-axiom) though both this group and [winnti group](https://attack.mitre.org/groups/g0044) use the malware [winnti](https://attack.mitre.org/software/s0141), the two groups appear to be distinct based on differences in reporting on the groups'' ttps and targeting. (citation: kaspersky winnti april 2013) (citation: kaspersky winnti june 2015) (citation: novetta winnti april 2015)",mitre,2019-03-20 15:34:51.94497+01,2019-03-20 15:34:51.94497+01
4931,767ff8414a375f26f91390e50dcf69f89fac59a4,http://www.novetta.com/wp-content/uploads/2014/11/executive_summary-final_1.pdf,"[axiom](https://attack.mitre.org/groups/g0001) is a cyber espionage group suspected to be associated with the chinese government. it is responsible for the operation smn campaign. (citation: novetta-axiom) though both this group and [winnti group](https://attack.mitre.org/groups/g0044) use the malware [winnti](https://attack.mitre.org/software/s0141), the two groups appear to be distinct based on differences in reporting on the groups'' ttps and targeting. (citation: kaspersky winnti april 2013) (citation: kaspersky winnti june 2015) (citation: novetta winnti april 2015)",mitre_external_reference,2019-03-20 15:34:59.827532+01,2019-03-20 15:34:59.827532+01
4932,6c6af08a29301f7d82b30fe3367ecf3617429f30,http://blogs.cisco.com/security/talos/threat-spotlight-group-72,"[axiom](https://attack.mitre.org/groups/g0001) is a cyber espionage group suspected to be associated with the chinese government. it is responsible for the operation smn campaign. (citation: novetta-axiom) though both this group and [winnti group](https://attack.mitre.org/groups/g0044) use the malware [winnti](https://attack.mitre.org/software/s0141), the two groups appear to be distinct based on differences in reporting on the groups'' ttps and targeting. (citation: kaspersky winnti april 2013) (citation: kaspersky winnti june 2015) (citation: novetta winnti april 2015)",mitre_external_reference,2019-03-20 15:34:59.85721+01,2019-03-20 15:34:59.85721+01
5328,ed41fd268c6e55df44c7779eb398fc0489782d33,https://s.tencent.com/research/report/471.html,"",groups_and_operations_sheet,2019-03-20 15:52:31.88695+01,2019-03-20 15:52:31.88695+01
5329,de542acefcd367ab38c9c81fb79de04442f82110,https://unit42.paloaltonetworks.com/tracking-oceanlotus-new-downloader-kerrdown/,"",groups_and_operations_sheet,2019-03-20 15:52:34.093158+01,2019-03-20 15:52:34.093158+01
4936,0330db2a7d1ec8186c06c99ecbfd09d7ec626aa9,https://attack.mitre.org/groups/g0007,"[apt28](https://attack.mitre.org/groups/g0007) is a threat group that has been attributed to russia''s main intelligence directorate of the russian general staff by a july 2018 u.s. department of justice indictment. this group reportedly compromised the hillary clinton campaign, the democratic national committee, and the democratic congressional campaign committee in 2016 in an attempt to interfere with the u.s. presidential election. (citation: doj gru indictment jul 2018) (citation: ars technica gru indictment jul 2018) (citation: crowdstrike dnc june 2016) (citation: fireeye apt28) (citation: secureworks tg-4127) (citation: fireeye apt28 january 2017) (citation: grizzly steppe jar) (citation: sofacy dealerschoice) (citation: palo alto sofacy 06-2018)",mitre,2019-03-20 15:35:04.081697+01,2019-03-20 15:35:04.081697+01
5041,9aa7bb2422790327446ff4d0f6bd1c33fda9d9d6,http://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/hidden_lynx.pdf,"",groups_and_operations_sheet,2019-03-20 15:40:30.712027+01,2019-03-20 15:40:30.712027+01
5047,270123d85bba93947ebc440496911e502589890b,https://threatpost.com/apt-gang-branches-out-to-medical-espionage-in-community-health-breach/107828,"",groups_and_operations_sheet,2019-03-20 15:40:40.331776+01,2019-03-20 15:40:40.331776+01
5330,528e890ed070f53e3300002c8e2b23cde92d3244,https://blog.cystack.net/word-based-malware-attack/,"",groups_and_operations_sheet,2019-03-20 15:52:38.302586+01,2019-03-20 15:52:38.302586+01
5338,ffb234264557ae8d59959ce4296d0eec56625397,https://www.sig-switzerland.ch/wp-content/uploads/2016/03/sigs_soc_forum_sep2017_crowdstrike_on_the_hunt_for_pandas_kittens_and_bears.pdf see slide 15 & 35,"",groups_and_operations_sheet,2019-03-20 15:52:47.51493+01,2019-03-20 15:52:47.51493+01
4937,93012ac683d58b3909c10f472d545940fd9c6bc6,https://www.fireeye.com/content/dam/fireeye-www/global/en/current-threats/pdfs/rpt-apt28.pdf,"[apt28](https://attack.mitre.org/groups/g0007) is a threat group that has been attributed to russia''s main intelligence directorate of the russian general staff by a july 2018 u.s. department of justice indictment. this group reportedly compromised the hillary clinton campaign, the democratic national committee, and the democratic congressional campaign committee in 2016 in an attempt to interfere with the u.s. presidential election. (citation: doj gru indictment jul 2018) (citation: ars technica gru indictment jul 2018) (citation: crowdstrike dnc june 2016) (citation: fireeye apt28) (citation: secureworks tg-4127) (citation: fireeye apt28 january 2017) (citation: grizzly steppe jar) (citation: sofacy dealerschoice) (citation: palo alto sofacy 06-2018)",mitre_external_reference,2019-03-20 15:35:15.035929+01,2019-03-20 15:35:15.035929+01
4938,f5eb271671c7a2def034329d77843ac296266b0c,https://www2.fireeye.com/rs/848-did-242/images/apt28-center-of-storm-2017.pdf,"[apt28](https://attack.mitre.org/groups/g0007) is a threat group that has been attributed to russia''s main intelligence directorate of the russian general staff by a july 2018 u.s. department of justice indictment. this group reportedly compromised the hillary clinton campaign, the democratic national committee, and the democratic congressional campaign committee in 2016 in an attempt to interfere with the u.s. presidential election. (citation: doj gru indictment jul 2018) (citation: ars technica gru indictment jul 2018) (citation: crowdstrike dnc june 2016) (citation: fireeye apt28) (citation: secureworks tg-4127) (citation: fireeye apt28 january 2017) (citation: grizzly steppe jar) (citation: sofacy dealerschoice) (citation: palo alto sofacy 06-2018)",mitre_external_reference,2019-03-20 15:35:17.605108+01,2019-03-20 15:35:17.605108+01
4939,05cc578bc0148af1687540bd41df458581a83a97,https://securelist.com/sofacy-apt-hits-high-profile-targets-with-updated-toolset/72924/,"[apt28](https://attack.mitre.org/groups/g0007) is a threat group that has been attributed to russia''s main intelligence directorate of the russian general staff by a july 2018 u.s. department of justice indictment. this group reportedly compromised the hillary clinton campaign, the democratic national committee, and the democratic congressional campaign committee in 2016 in an attempt to interfere with the u.s. presidential election. (citation: doj gru indictment jul 2018) (citation: ars technica gru indictment jul 2018) (citation: crowdstrike dnc june 2016) (citation: fireeye apt28) (citation: secureworks tg-4127) (citation: fireeye apt28 january 2017) (citation: grizzly steppe jar) (citation: sofacy dealerschoice) (citation: palo alto sofacy 06-2018)",mitre_external_reference,2019-03-20 15:35:17.874951+01,2019-03-20 15:35:17.874951+01
5339,f48d444dcda8634ac0df66b9f9f5ca4777f372b8,https://www.crowdstrike.com/blog/arrests-put-new-focus-on-carbon-spider-adversary-group/,"",groups_and_operations_sheet,2019-03-20 15:52:47.551854+01,2019-03-20 15:52:47.551854+01
4941,5ac087cf123730c270f31af0235718ce3e6af222,https://www.secureworks.com/research/threat-group-4127-targets-hillary-clinton-presidential-campaign,"[apt28](https://attack.mitre.org/groups/g0007) is a threat group that has been attributed to russia''s main intelligence directorate of the russian general staff by a july 2018 u.s. department of justice indictment. this group reportedly compromised the hillary clinton campaign, the democratic national committee, and the democratic congressional campaign committee in 2016 in an attempt to interfere with the u.s. presidential election. (citation: doj gru indictment jul 2018) (citation: ars technica gru indictment jul 2018) (citation: crowdstrike dnc june 2016) (citation: fireeye apt28) (citation: secureworks tg-4127) (citation: fireeye apt28 january 2017) (citation: grizzly steppe jar) (citation: sofacy dealerschoice) (citation: palo alto sofacy 06-2018)",mitre_external_reference,2019-03-20 15:35:21.079552+01,2019-03-20 15:35:21.079552+01
4942,2cd04b3b878180782e8467c2cbe69d301a0d98ec,http://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part3.pdf,"[apt28](https://attack.mitre.org/groups/g0007) is a threat group that has been attributed to russia''s main intelligence directorate of the russian general staff by a july 2018 u.s. department of justice indictment. this group reportedly compromised the hillary clinton campaign, the democratic national committee, and the democratic congressional campaign committee in 2016 in an attempt to interfere with the u.s. presidential election. (citation: doj gru indictment jul 2018) (citation: ars technica gru indictment jul 2018) (citation: crowdstrike dnc june 2016) (citation: fireeye apt28) (citation: secureworks tg-4127) (citation: fireeye apt28 january 2017) (citation: grizzly steppe jar) (citation: sofacy dealerschoice) (citation: palo alto sofacy 06-2018)",mitre_external_reference,2019-03-20 15:35:21.668073+01,2019-03-20 15:35:21.668073+01
5341,a2c4ceacfefe0f9ce75721edc02d32c552bf0b61,https://go.crowdstrike.com/rs/281-obq-266/images/report2018globalthreatreport.pdf,"",groups_and_operations_sheet,2019-03-20 15:53:16.177934+01,2019-03-20 15:53:16.177934+01
5042,a6f2e59827ab67b294c3e1741af7484d9e6cd001,http://www.darkreading.com/attacks-and-breaches/chinese--hidden-lynx--hackers-launch-widespread-apt-attacks/d/d-id/1111589?page_number=2,"",groups_and_operations_sheet,2019-03-20 15:40:31.647007+01,2019-03-20 15:40:31.647007+01
5342,ad89ad315d35fac9c56ea8fa6cc443676986dc1d,https://www.fireeye.com/blog/threat-research/2016/04/follow_the_money.html,"",groups_and_operations_sheet,2019-03-20 15:53:19.197681+01,2019-03-20 15:53:19.197681+01
5344,9ef03b78a3383814519c3ac650ac8b8a132718b1,https://webcache.googleusercontent.com/search?q=cache:wmkxjorbekij:https://securityintelligence.com/x-force-iris-identifies-fin6-activity-on-pos-networks/+&cd=1&hl=en&ct=clnk&gl=uk&client=firefox-b,"",groups_and_operations_sheet,2019-03-20 15:53:20.662703+01,2019-03-20 15:53:20.662703+01
5345,6e8f6238a99d118186cf096bfd78f017d5b5abc9,https://exchange.xforce.ibmcloud.com/collection/fin6-financial-crime-actor-f55930eb9f4438efe9101a618d6a8703,"",groups_and_operations_sheet,2019-03-20 15:53:22.243272+01,2019-03-20 15:53:22.243272+01
5346,579af3dfd6dd3106ebda796436130a99eb5c1c8c,https://www.proofpoint.com/us/search/site?search_text=ta530&language=en,"",groups_and_operations_sheet,2019-03-20 15:53:41.182232+01,2019-03-20 15:53:41.182232+01
5351,f77eeb5b04172e0cdee4746ad943349081d22cbd,http://2014.zeronights.ru/assets/files/slides/ivanovb-zeronights.pdf,"",groups_and_operations_sheet,2019-03-20 15:53:48.934078+01,2019-03-20 15:53:48.934078+01
5352,0ba7b5de80a68f1a21160c888580d095acdfdfeb,https://www.symantec.com/connect/blogs/odinaff-new-trojan-used-high-level-financial-attacks,"",groups_and_operations_sheet,2019-03-20 15:53:52.08144+01,2019-03-20 15:53:52.08144+01
4945,4108e9e4ab75bdc8ac6c7577182cca52807b5caa,https://researchcenter.paloaltonetworks.com/2018/03/unit42-sofacy-uses-dealerschoice-target-european-government-agency/,"[apt28](https://attack.mitre.org/groups/g0007) is a threat group that has been attributed to russia''s main intelligence directorate of the russian general staff by a july 2018 u.s. department of justice indictment. this group reportedly compromised the hillary clinton campaign, the democratic national committee, and the democratic congressional campaign committee in 2016 in an attempt to interfere with the u.s. presidential election. (citation: doj gru indictment jul 2018) (citation: ars technica gru indictment jul 2018) (citation: crowdstrike dnc june 2016) (citation: fireeye apt28) (citation: secureworks tg-4127) (citation: fireeye apt28 january 2017) (citation: grizzly steppe jar) (citation: sofacy dealerschoice) (citation: palo alto sofacy 06-2018)",mitre_external_reference,2019-03-20 15:35:24.019304+01,2019-03-20 15:35:24.019304+01
4946,6da829510b5e91deaf76777b21e70a945e128c67,https://researchcenter.paloaltonetworks.com/2018/06/unit42-sofacy-groups-parallel-attacks/,"[apt28](https://attack.mitre.org/groups/g0007) is a threat group that has been attributed to russia''s main intelligence directorate of the russian general staff by a july 2018 u.s. department of justice indictment. this group reportedly compromised the hillary clinton campaign, the democratic national committee, and the democratic congressional campaign committee in 2016 in an attempt to interfere with the u.s. presidential election. (citation: doj gru indictment jul 2018) (citation: ars technica gru indictment jul 2018) (citation: crowdstrike dnc june 2016) (citation: fireeye apt28) (citation: secureworks tg-4127) (citation: fireeye apt28 january 2017) (citation: grizzly steppe jar) (citation: sofacy dealerschoice) (citation: palo alto sofacy 06-2018)",mitre_external_reference,2019-03-20 15:35:28.574362+01,2019-03-20 15:35:28.574362+01
4947,5da4d9300855446ee9ece79530f2ee1f60b40fed,https://arstechnica.com/information-technology/2018/07/from-bitly-to-x-agent-how-gru-hackers-targeted-the-2016-presidential-election/,"[apt28](https://attack.mitre.org/groups/g0007) is a threat group that has been attributed to russia''s main intelligence directorate of the russian general staff by a july 2018 u.s. department of justice indictment. this group reportedly compromised the hillary clinton campaign, the democratic national committee, and the democratic congressional campaign committee in 2016 in an attempt to interfere with the u.s. presidential election. (citation: doj gru indictment jul 2018) (citation: ars technica gru indictment jul 2018) (citation: crowdstrike dnc june 2016) (citation: fireeye apt28) (citation: secureworks tg-4127) (citation: fireeye apt28 january 2017) (citation: grizzly steppe jar) (citation: sofacy dealerschoice) (citation: palo alto sofacy 06-2018)",mitre_external_reference,2019-03-20 15:35:32.55318+01,2019-03-20 15:35:32.55318+01
4948,84ab2ff9b5657f59356030b72d76955229d99789,https://attack.mitre.org/groups/g0056,[promethium](https://attack.mitre.org/groups/g0056) is an activity group that has been active since at least 2012. the group conducted a campaign in may 2016 and has heavily targeted turkish victims. [promethium](https://attack.mitre.org/groups/g0056) has demonstrated similarity to another activity group called [neodymium](https://attack.mitre.org/groups/g0055) due to overlapping victim and campaign characteristics. (citation: microsoft neodymium dec 2016) (citation: microsoft sir vol 21),mitre,2019-03-20 15:35:33.682468+01,2019-03-20 15:35:33.682468+01
4951,3ba7420d583f497d19dd30c7a867b73ed636385a,https://attack.mitre.org/groups/g0025,"[apt17](https://attack.mitre.org/groups/g0025) is a china-based threat group that has conducted network intrusions against u.s. government entities, the defense industry, law firms, information technology companies, mining companies, and non-government organizations. (citation: fireeye apt17)",mitre,2019-03-20 15:35:46.36946+01,2019-03-20 15:35:46.36946+01
4952,02b643715ddf9a0b2e11a5cb49cdf2c9fa8d28b4,https://www2.fireeye.com/rs/fireye/images/apt17_report.pdf,"[apt17](https://attack.mitre.org/groups/g0025) is a china-based threat group that has conducted network intrusions against u.s. government entities, the defense industry, law firms, information technology companies, mining companies, and non-government organizations. (citation: fireeye apt17)",mitre_external_reference,2019-03-20 15:35:55.264759+01,2019-03-20 15:35:55.264759+01
4953,308abe5ba85bc60870f8fcd38f719b99c5de2d61,https://attack.mitre.org/groups/g0045,"[menupass](https://attack.mitre.org/groups/g0045) is a threat group that appears to originate from china and has been active since approximately 2009. the group has targeted healthcare, defense, aerospace, and government sectors, and has targeted japanese victims since at least 2014. in 2016 and 2017, the group targeted managed it service providers, manufacturing and mining companies, and a university. (citation: palo alto menupass feb 2017) (citation: crowdstrike crowdcast oct 2013) (citation: fireeye poison ivy) (citation: pwc cloud hopper april 2017) (citation: fireeye apt10 april 2017)",mitre,2019-03-20 15:35:55.628811+01,2019-03-20 15:35:55.628811+01
4954,a1ea7ad158f91546d63d8b2b70888e9d4a9e7c0f,http://researchcenter.paloaltonetworks.com/2017/02/unit42-menupass-returns-new-malware-new-attacks-japanese-academics-organizations/,"[menupass](https://attack.mitre.org/groups/g0045) is a threat group that appears to originate from china and has been active since approximately 2009. the group has targeted healthcare, defense, aerospace, and government sectors, and has targeted japanese victims since at least 2014. in 2016 and 2017, the group targeted managed it service providers, manufacturing and mining companies, and a university. (citation: palo alto menupass feb 2017) (citation: crowdstrike crowdcast oct 2013) (citation: fireeye poison ivy) (citation: pwc cloud hopper april 2017) (citation: fireeye apt10 april 2017)",mitre_external_reference,2019-03-20 15:36:05.283672+01,2019-03-20 15:36:05.283672+01
5043,1ba221015ebd13d3495a2a8f61f2b5dc84809e0f,https://www.rsaconference.com/writable/presentations/file_upload/crwd-t11-hide_and_seek-how_threat_actors_respond_in_the_face_of_public_exposure.pdf,"",groups_and_operations_sheet,2019-03-20 15:40:31.845251+01,2019-03-20 15:40:31.845251+01
4955,8e6467c79df255bfe9dcb3b1824e689695c74470,https://www.slideshare.net/crowdstrike/crowd-casts-monthly-you-have-an-adversary-problem,"[menupass](https://attack.mitre.org/groups/g0045) is a threat group that appears to originate from china and has been active since approximately 2009. the group has targeted healthcare, defense, aerospace, and government sectors, and has targeted japanese victims since at least 2014. in 2016 and 2017, the group targeted managed it service providers, manufacturing and mining companies, and a university. (citation: palo alto menupass feb 2017) (citation: crowdstrike crowdcast oct 2013) (citation: fireeye poison ivy) (citation: pwc cloud hopper april 2017) (citation: fireeye apt10 april 2017)",mitre_external_reference,2019-03-20 15:36:07.057649+01,2019-03-20 15:36:07.057649+01
4956,305b8cf079dc4959d906886fea5ca527d2f896a9,https://www.fireeye.com/content/dam/fireeye-www/global/en/current-threats/pdfs/rpt-poison-ivy.pdf,"[menupass](https://attack.mitre.org/groups/g0045) is a threat group that appears to originate from china and has been active since approximately 2009. the group has targeted healthcare, defense, aerospace, and government sectors, and has targeted japanese victims since at least 2014. in 2016 and 2017, the group targeted managed it service providers, manufacturing and mining companies, and a university. (citation: palo alto menupass feb 2017) (citation: crowdstrike crowdcast oct 2013) (citation: fireeye poison ivy) (citation: pwc cloud hopper april 2017) (citation: fireeye apt10 april 2017)",mitre_external_reference,2019-03-20 15:36:07.39269+01,2019-03-20 15:36:07.39269+01
4957,21fa3482e808cc32ef762131560c8889b1bb641e,https://www.pwc.co.uk/cyber-security/pdf/cloud-hopper-report-final-v4.pdf,"[menupass](https://attack.mitre.org/groups/g0045) is a threat group that appears to originate from china and has been active since approximately 2009. the group has targeted healthcare, defense, aerospace, and government sectors, and has targeted japanese victims since at least 2014. in 2016 and 2017, the group targeted managed it service providers, manufacturing and mining companies, and a university. (citation: palo alto menupass feb 2017) (citation: crowdstrike crowdcast oct 2013) (citation: fireeye poison ivy) (citation: pwc cloud hopper april 2017) (citation: fireeye apt10 april 2017)",mitre_external_reference,2019-03-20 15:36:13.063112+01,2019-03-20 15:36:13.063112+01
4958,cdb5238f7cae0d3cb4b303eb08b2e0cb1b6f453d,https://www.fireeye.com/blog/threat-research/2017/04/apt10_menupass_grou.html,"[menupass](https://attack.mitre.org/groups/g0045) is a threat group that appears to originate from china and has been active since approximately 2009. the group has targeted healthcare, defense, aerospace, and government sectors, and has targeted japanese victims since at least 2014. in 2016 and 2017, the group targeted managed it service providers, manufacturing and mining companies, and a university. (citation: palo alto menupass feb 2017) (citation: crowdstrike crowdcast oct 2013) (citation: fireeye poison ivy) (citation: pwc cloud hopper april 2017) (citation: fireeye apt10 april 2017)",mitre_external_reference,2019-03-20 15:36:13.704867+01,2019-03-20 15:36:13.704867+01
